City,Country,Region,Segment,Ship Mode,State,Days to Ship,Product Name,Discount,Actual Discount,Sales,Profit,Quantity,Category,Sub-Category,Year
Barcelona,Spain,South,Corporate,Priority,Catalonia,3,"Dania Library with Doors, Traditional",0.0,0.0,1087,120,3,Furniture,Bookcases,2014
Turin,Italy,South,Corporate,Economy Plus,Piedmont,2,"Kleencut Box Cutter, Serrated",0.0,0.0,63,14,2,Office Supplies,Supplies,2014
Berlin,Germany,Central,Corporate,Economy,Berlin,4,"Breville Coffee Grinder, Silver",0.2,20.0,100,25,2,Office Supplies,Appliances,2014
Berlin,Germany,Central,Corporate,Economy,Berlin,4,"Boston Canvas, Blue",0.1,24.1,241,40,5,Office Supplies,Art,2014
Berlin,Germany,Central,Corporate,Economy,Berlin,4,"Sanford Highlighters, Easy-Erase",0.1,10.1,101,-7,7,Office Supplies,Art,2014
Berlin,Germany,Central,Corporate,Economy,Berlin,4,"Canon Wireless Fax, High-Speed",0.1,474.8,4748,844,14,Technology,Copiers,2014
Sheffield,United Kingdom,North,Consumer,Economy,England,5,"Wilson Jones Binder, Durable",0.5,14.5,29,-27,4,Office Supplies,Binders,2014
Sheffield,United Kingdom,North,Consumer,Economy,England,5,"GlobeWeis Interoffice Envelope, with clear poly window",0.5,102.5,205,-90,8,Office Supplies,Envelopes,2014
London,United Kingdom,North,Consumer,Economy,England,4,"Avery Index Tab, Economy",0.1,2.1,21,7,3,Office Supplies,Binders,2014
Draguignan,France,Central,Corporate,Economy,Provence-Alpes-Côte d'Azur,4,"Cameo Mailers, Recycled",0.0,0.0,333,76,9,Office Supplies,Envelopes,2014
Draguignan,France,Central,Corporate,Economy,Provence-Alpes-Côte d'Azur,4,"Fellowes Folders, Industrial",0.1,7.3,73,10,3,Office Supplies,Storage,2014
Vienna,Austria,Central,Corporate,Economy,Vienna,4,"SanDisk Keyboard, Programmable",0.0,0.0,415,66,5,Technology,Accessories,2014
Sheffield,United Kingdom,North,Corporate,Economy,England,5,"Boston Sketch Pad, Water Color",0.5,64.5,129,-122,5,Office Supplies,Art,2014
Sheffield,United Kingdom,North,Corporate,Economy,England,5,"Acco Binder Covers, Durable",0.5,7.5,15,-2,2,Office Supplies,Binders,2014
Sheffield,United Kingdom,North,Corporate,Economy,England,5,"Avery 3-Hole Punch, Durable",0.5,7.5,15,-4,1,Office Supplies,Binders,2014
Sheffield,United Kingdom,North,Corporate,Economy,England,5,"Stockwell Push Pins, Metal",0.5,14.0,28,-25,4,Office Supplies,Fasteners,2014
Kotka,Finland,North,Consumer,Economy,Kymenlaakso,4,"Accos Push Pins, Assorted Sizes",0.0,0.0,60,1,5,Office Supplies,Fasteners,2014
Leipzig,Germany,Central,Consumer,Economy,Saxony,5,"Avery Index Tab, Clear",0.0,0.0,51,2,8,Office Supplies,Binders,2014
Nacka,Sweden,North,Corporate,Economy Plus,Stockholm,2,"Rogers Trays, Industrial",0.5,77.5,155,-31,5,Office Supplies,Storage,2014
Moers,Germany,Central,Consumer,Economy,North Rhine-Westphalia,4,"Rogers Lockers, Industrial",0.1,114.5,1145,356,6,Office Supplies,Storage,2014
Moers,Germany,Central,Consumer,Economy,North Rhine-Westphalia,4,"Okidata Card Printer, White",0.0,0.0,523,178,3,Technology,Machines,2014
Vienna,Austria,Central,Home Office,Priority,Vienna,3,"Advantus Thumb Tacks, Assorted Sizes",0.0,0.0,11,2,1,Office Supplies,Fasteners,2014
Leeuwarden,Netherlands,Central,Consumer,Economy Plus,Friesland,5,"Eldon Clock, Erganomic",0.2,17.6,88,15,2,Furniture,Furnishings,2014
Leeuwarden,Netherlands,Central,Consumer,Economy Plus,Friesland,5,"Panasonic Card Printer, Durable",0.5,87.0,174,-104,2,Technology,Machines,2014
Chelles,France,Central,Consumer,Economy,Ile-de-France,4,"Boston Canvas, Fluorescent",0.0,0.0,110,20,2,Office Supplies,Art,2014
Chelles,France,Central,Consumer,Economy,Ile-de-France,4,"Memorex Numeric Keypad, Erganomic",0.0,0.0,93,15,2,Technology,Accessories,2014
Hanover,Germany,Central,Home Office,Priority,Lower Saxony,1,"Eldon Trays, Industrial",0.6000000000000001,23.4,39,-13,2,Office Supplies,Storage,2014
Hanover,Germany,Central,Home Office,Priority,Lower Saxony,1,"Elite Scissors, High Speed",0.5,17.0,34,-1,3,Office Supplies,Supplies,2014
Huddersfield,United Kingdom,North,Corporate,Economy,England,5,"BIC Pens, Easy-Erase",0.0,0.0,44,10,3,Office Supplies,Art,2014
Huddersfield,United Kingdom,North,Corporate,Economy,England,5,"SanDisk Computer Printout Paper, Multicolor",0.0,0.0,31,4,1,Office Supplies,Paper,2014
Barcelona,Spain,South,Consumer,Economy,Catalonia,5,"Eldon Trays, Single Width",0.1,17.3,173,44,4,Office Supplies,Storage,2014
Vienna,Austria,Central,Home Office,Economy,Vienna,7,"Acco Binder, Durable",0.0,0.0,50,14,3,Office Supplies,Binders,2014
Vienna,Austria,Central,Home Office,Economy,Vienna,7,"Stockwell Thumb Tacks, Metal",0.0,0.0,27,9,2,Office Supplies,Fasteners,2014
Vienna,Austria,Central,Home Office,Economy,Vienna,7,"Harbour Creations Round Labels, Laser Printer Compatible",0.0,0.0,27,4,4,Office Supplies,Labels,2014
Vienna,Austria,Central,Home Office,Economy,Vienna,7,"Smead Box, Blue",0.0,0.0,43,0,4,Office Supplies,Storage,2014
Vienna,Austria,Central,Home Office,Economy,Vienna,7,"Okidata Calculator, White",0.0,0.0,254,5,5,Technology,Machines,2014
Chemnitz,Germany,Central,Consumer,Economy,Saxony,5,"Wilson Jones Index Tab, Economy",0.0,0.0,13,3,2,Office Supplies,Binders,2014
Chemnitz,Germany,Central,Consumer,Economy,Saxony,5,"Stiletto Ruler, Easy Grip",0.0,0.0,83,34,5,Office Supplies,Supplies,2014
Vienna,Austria,Central,Consumer,Economy,Vienna,6,"Boston Highlighters, Blue",0.0,0.0,19,5,1,Office Supplies,Art,2014
Vienna,Austria,Central,Consumer,Economy,Vienna,6,"Boston Highlighters, Fluorescent",0.0,0.0,40,10,2,Office Supplies,Art,2014
Vienna,Austria,Central,Consumer,Economy,Vienna,6,"Hon Color Coded Labels, Adjustable",0.0,0.0,21,3,2,Office Supplies,Labels,2014
Vienna,Austria,Central,Consumer,Economy,Vienna,6,"Xerox Computer Printout Paper, Multicolor",0.0,0.0,83,18,3,Office Supplies,Paper,2014
Vienna,Austria,Central,Consumer,Economy,Vienna,6,"Okidata Phone, White",0.0,0.0,426,4,5,Technology,Machines,2014
Winterthur,Switzerland,Central,Consumer,Economy,Zürich,6,"Kraft Peel and Seal, Recycled",0.0,0.0,174,10,9,Office Supplies,Envelopes,2014
Oberhausen,Germany,Central,Consumer,Economy,North Rhine-Westphalia,5,"Novimex Executive Leather Armchair, Red",0.1,124.3,1243,345,3,Furniture,Chairs,2014
Oberhausen,Germany,Central,Consumer,Economy,North Rhine-Westphalia,5,"Boston Pencil Sharpener, Easy-Erase",0.0,0.0,60,10,2,Office Supplies,Art,2014
Oberhausen,Germany,Central,Consumer,Economy,North Rhine-Westphalia,5,"OIC Paper Clips, Bulk Pack",0.0,0.0,72,35,5,Office Supplies,Fasteners,2014
Karlsruhe,Germany,Central,Home Office,Economy Plus,Baden-Württemberg,3,"Cardinal Binding Machine, Economy",0.0,0.0,100,28,2,Office Supplies,Binders,2014
Weimar,Germany,Central,Consumer,Economy,Thuringia,4,"Rubbermaid Clock, Erganomic",0.0,0.0,49,24,1,Furniture,Furnishings,2014
Weimar,Germany,Central,Consumer,Economy,Thuringia,4,"Tenex File Cart, Single Width",0.1,36.3,363,149,3,Office Supplies,Storage,2014
Birmingham,United Kingdom,North,Corporate,Priority,England,3,"Boston Pens, Fluorescent",0.5,7.5,15,-10,2,Office Supplies,Art,2014
Huddinge,Sweden,North,Corporate,Economy Plus,Stockholm,2,"SAFCO Steel Folding Chair, Set of Two",0.5,176.0,352,-49,8,Furniture,Chairs,2014
Glasgow,United Kingdom,North,Corporate,Economy Plus,Scotland,5,"Boston Highlighters, Easy-Erase",0.0,0.0,38,8,2,Office Supplies,Art,2014
Glasgow,United Kingdom,North,Corporate,Economy Plus,Scotland,5,"Wilson Jones Binding Machine, Economy",0.0,0.0,245,88,5,Office Supplies,Binders,2014
Glasgow,United Kingdom,North,Corporate,Economy Plus,Scotland,5,"Green Bar Note Cards, Multicolor",0.0,0.0,136,56,4,Office Supplies,Paper,2014
Guimarães,Portugal,South,Consumer,Economy,Braga,6,"StarTech Phone, Wireless",0.5,93.0,186,-157,5,Technology,Machines,2014
Tremblay-en-France,France,Central,Consumer,Immediate,Ile-de-France,0,"Stockwell Thumb Tacks, Metal",0.0,0.0,55,17,4,Office Supplies,Fasteners,2014
La Teste-de-Buch,France,Central,Consumer,Economy,Aquitaine-Limousin-Poitou-Charentes,4,"Fellowes Folders, Single Width",0.1,7.1,71,25,3,Office Supplies,Storage,2014
Amsterdam,Netherlands,Central,Home Office,Economy Plus,North Holland,2,"Accos Staples, Bulk Pack",0.5,5.5,11,-7,2,Office Supplies,Fasteners,2014
Hamburg,Germany,Central,Consumer,Economy,Hamburg,4,"Sauder Stackable Bookrack, Pine",0.1,26.9,269,84,2,Furniture,Bookcases,2014
Hamburg,Germany,Central,Consumer,Economy,Hamburg,4,"Harbour Creations Steel Folding Chair, Black",0.1,34.4,344,23,4,Furniture,Chairs,2014
Hamburg,Germany,Central,Consumer,Economy,Hamburg,4,"Boston Sketch Pad, Water Color",0.0,0.0,104,3,2,Office Supplies,Art,2014
Hamburg,Germany,Central,Consumer,Economy,Hamburg,4,"Accos Thumb Tacks, 12 Pack",0.0,0.0,26,9,2,Office Supplies,Fasteners,2014
Hamburg,Germany,Central,Consumer,Economy,Hamburg,4,"Stockwell Clamps, Assorted Sizes",0.0,0.0,49,17,3,Office Supplies,Fasteners,2014
Hamburg,Germany,Central,Consumer,Economy,Hamburg,4,"Smead Trays, Wire Frame",0.1,17.1,171,6,4,Office Supplies,Storage,2014
Velletri,Italy,South,Corporate,Economy,Lazio,4,"Hoover Refrigerator, Silver",0.0,0.0,1054,337,2,Office Supplies,Appliances,2014
Velletri,Italy,South,Corporate,Economy,Lazio,4,"Acco Binding Machine, Economy",0.0,0.0,153,44,3,Office Supplies,Binders,2014
Velletri,Italy,South,Corporate,Economy,Lazio,4,"Novimex File Folder Labels, Alphabetical",0.0,0.0,56,8,7,Office Supplies,Labels,2014
Las Rozas de Madrid,Spain,South,Corporate,Economy Plus,Madrid,5,"Bush Floating Shelf Set, Metal",0.0,0.0,341,31,2,Furniture,Bookcases,2014
Las Rozas de Madrid,Spain,South,Corporate,Economy Plus,Madrid,5,"Avery Shipping Labels, 5000 Label Set",0.0,0.0,110,42,9,Office Supplies,Labels,2014
Las Rozas de Madrid,Spain,South,Consumer,Priority,Madrid,2,"Advantus Frame, Durable",0.0,0.0,108,12,1,Furniture,Furnishings,2014
Las Rozas de Madrid,Spain,South,Consumer,Priority,Madrid,2,"Tenex Door Stop, Erganomic",0.0,0.0,170,27,4,Furniture,Furnishings,2014
Las Rozas de Madrid,Spain,South,Consumer,Priority,Madrid,2,"Binney & Smith Pens, Blue",0.0,0.0,24,10,2,Office Supplies,Art,2014
Las Rozas de Madrid,Spain,South,Consumer,Priority,Madrid,2,"Sanford Highlighters, Easy-Erase",0.0,0.0,32,1,2,Office Supplies,Art,2014
Las Rozas de Madrid,Spain,South,Consumer,Priority,Madrid,2,"Green Bar Cards & Envelopes, 8.5 x 11",0.0,0.0,315,57,6,Office Supplies,Paper,2014
Las Rozas de Madrid,Spain,South,Consumer,Priority,Madrid,2,"Eldon Shelving, Wire Frame",0.1,17.1,171,-4,4,Office Supplies,Storage,2014
Las Rozas de Madrid,Spain,South,Consumer,Priority,Madrid,2,"SanDisk Router, Erganomic",0.0,0.0,508,203,2,Technology,Accessories,2014
Manchester,United Kingdom,North,Consumer,Economy,England,7,"Ames Manila Envelope, Set of 50",0.0,0.0,74,6,3,Office Supplies,Envelopes,2014
Langen,Germany,Central,Corporate,Economy,Hesse,4,"Binney & Smith Sketch Pad, Water Color",0.0,0.0,396,131,8,Office Supplies,Art,2014
Langen,Germany,Central,Corporate,Economy,Hesse,4,"Tenex Box, Wire Frame",0.1,7.0,70,28,5,Office Supplies,Storage,2014
Cremona,Italy,South,Consumer,Priority,Lombardy,3,"Binney & Smith Highlighters, Water Color",0.0,0.0,99,41,5,Office Supplies,Art,2014
Cremona,Italy,South,Consumer,Priority,Lombardy,3,"Ibico Hole Reinforcements, Durable",0.0,0.0,42,12,5,Office Supplies,Binders,2014
Cremona,Italy,South,Consumer,Priority,Lombardy,3,"Enermax Keyboard, Programmable",0.0,0.0,170,73,2,Technology,Accessories,2014
Rugby,United Kingdom,North,Corporate,Economy,England,6,"Smead Folders, Blue",0.0,0.0,52,6,3,Office Supplies,Storage,2014
Rugby,United Kingdom,North,Corporate,Economy,England,6,"Smead Lockers, Blue",0.0,0.0,794,135,4,Office Supplies,Storage,2014
Rugby,United Kingdom,North,Corporate,Economy,England,6,"HP Copy Machine, Laser",0.0,0.0,487,243,2,Technology,Copiers,2014
Walsall,United Kingdom,North,Consumer,Economy,England,6,"HP Fax and Copier, Color",0.0,0.0,349,143,2,Technology,Copiers,2014
Milan,Italy,South,Consumer,Economy Plus,Lombardy,5,"Advantus Light Bulb, Black",0.0,0.0,80,38,4,Furniture,Furnishings,2014
Milan,Italy,South,Consumer,Economy Plus,Lombardy,5,"Green Bar Cards & Envelopes, Recycled",0.0,0.0,338,37,7,Office Supplies,Paper,2014
Milan,Italy,South,Consumer,Economy Plus,Lombardy,5,"Enermax Mouse, Erganomic",0.0,0.0,114,8,3,Technology,Accessories,2014
Narbonne,France,Central,Consumer,Economy Plus,Languedoc-Roussillon-Midi-Pyrénées,4,"Binney & Smith Pencil Sharpener, Easy-Erase",0.0,0.0,140,15,5,Office Supplies,Art,2014
Narbonne,France,Central,Consumer,Economy Plus,Languedoc-Roussillon-Midi-Pyrénées,4,"Binney & Smith Sketch Pad, Water Color",0.0,0.0,99,33,2,Office Supplies,Art,2014
Tours,France,Central,Corporate,Economy,Centre-Val de Loire,7,"Hamilton Beach Microwave, Silver",0.1,51.0,510,-40,2,Office Supplies,Appliances,2014
Parla,Spain,South,Consumer,Economy,Madrid,5,"Sauder Library with Doors, Traditional",0.0,0.0,2713,27,7,Furniture,Bookcases,2014
Nottingham,United Kingdom,North,Home Office,Priority,England,2,"BIC Pencil Sharpener, Easy-Erase",0.0,0.0,117,6,4,Office Supplies,Art,2014
Nottingham,United Kingdom,North,Home Office,Priority,England,2,"Avery Hole Reinforcements, Recycled",0.0,0.0,10,4,2,Office Supplies,Binders,2014
Nottingham,United Kingdom,North,Home Office,Priority,England,2,"Stockwell Push Pins, Bulk Pack",0.0,0.0,43,9,3,Office Supplies,Fasteners,2014
Barcelona,Spain,South,Consumer,Economy,Catalonia,4,"Sauder Library with Doors, Traditional",0.0,0.0,1163,12,3,Furniture,Bookcases,2014
Barcelona,Spain,South,Consumer,Economy,Catalonia,4,"Breville Refrigerator, Silver",0.0,0.0,2080,562,4,Office Supplies,Appliances,2014
Barcelona,Spain,South,Consumer,Economy,Catalonia,4,"Avery 3-Hole Punch, Recycled",0.0,0.0,85,0,3,Office Supplies,Binders,2014
Barcelona,Spain,South,Consumer,Economy,Catalonia,4,"Rogers Lockers, Blue",0.1,57.1,571,-19,3,Office Supplies,Storage,2014
Barcelona,Spain,South,Consumer,Economy,Catalonia,4,"Apple Signal Booster, with Caller ID",0.1,12.3,123,-1,1,Technology,Phones,2014
Barcelona,Spain,South,Consumer,Economy,Catalonia,4,"Cisco Signal Booster, with Caller ID",0.1,54.7,547,91,4,Technology,Phones,2014
Villemomble,France,Central,Corporate,Economy,Ile-de-France,5,"Ibico Index Tab, Clear",0.0,0.0,62,11,7,Office Supplies,Binders,2014
Villemomble,France,Central,Corporate,Economy,Ile-de-France,5,"Acme Ruler, High Speed",0.0,0.0,50,2,3,Office Supplies,Supplies,2014
Espoo,Finland,North,Corporate,Economy Plus,Uusimaa,4,"Tenex Shelving, Industrial",0.0,0.0,55,10,1,Office Supplies,Storage,2014
Irun,Spain,South,Consumer,Immediate,Basque Country,0,"Sanford Canvas, Fluorescent",0.0,0.0,207,77,4,Office Supplies,Art,2014
Irun,Spain,South,Consumer,Immediate,Basque Country,0,"Elite Box Cutter, Easy Grip",0.0,0.0,110,16,3,Office Supplies,Supplies,2014
Madrid,Spain,South,Consumer,Economy,Madrid,6,"Hon Executive Leather Armchair, Adjustable",0.2,145.6,728,-82,2,Furniture,Chairs,2014
Madrid,Spain,South,Consumer,Economy,Madrid,6,"KitchenAid Blender, Silver",0.0,0.0,297,104,3,Office Supplies,Appliances,2014
Espoo,Finland,North,Corporate,Economy,Uusimaa,4,"Cardinal Index Tab, Durable",0.0,0.0,15,7,2,Office Supplies,Binders,2014
Burgos,Spain,South,Consumer,Economy Plus,Castile and León,4,"Sanford Sketch Pad, Easy-Erase",0.0,0.0,137,63,3,Office Supplies,Art,2014
Burgos,Spain,South,Consumer,Economy Plus,Castile and León,4,"GlobeWeis Business Envelopes, Recycled",0.0,0.0,32,14,2,Office Supplies,Envelopes,2014
Harlow,United Kingdom,North,Consumer,Economy,England,7,"GlobeWeis Clasp Envelope, Set of 50",0.0,0.0,79,32,8,Office Supplies,Envelopes,2014
Fareham,United Kingdom,North,Consumer,Immediate,England,0,"Eldon Box, Wire Frame",0.0,0.0,47,15,5,Office Supplies,Storage,2014
Cercola,Italy,South,Home Office,Economy,Campania,4,"Eldon Door Stop, Black",0.0,0.0,100,19,2,Furniture,Furnishings,2014
Palermo,Italy,South,Corporate,Economy,Sicily,4,"Fellowes Shelving, Single Width",0.4,27.6,69,-16,2,Office Supplies,Storage,2014
Mantes-la-Jolie,France,Central,Corporate,Economy Plus,Ile-de-France,2,"Accos Push Pins, Metal",0.0,0.0,73,12,5,Office Supplies,Fasteners,2014
Mantes-la-Jolie,France,Central,Corporate,Economy Plus,Ile-de-France,2,"Brother Personal Copier, High-Speed",0.15,54.0,360,30,3,Technology,Copiers,2014
Vicenza,Italy,South,Home Office,Immediate,Veneto,0,"Stanley Highlighters, Easy-Erase",0.0,0.0,15,5,1,Office Supplies,Art,2014
Vicenza,Italy,South,Home Office,Immediate,Veneto,0,"Fellowes Trays, Wire Frame",0.4,27.2,68,-17,2,Office Supplies,Storage,2014
London,United Kingdom,North,Corporate,Economy Plus,England,5,"Hon Executive Leather Armchair, Adjustable",0.1,82.7,827,156,2,Furniture,Chairs,2014
London,United Kingdom,North,Corporate,Economy Plus,England,5,"Ibico Index Tab, Clear",0.1,2.4,24,2,3,Office Supplies,Binders,2014
London,United Kingdom,North,Corporate,Economy Plus,England,5,"SanDisk Mouse, Bluetooth",0.1,10.3,103,1,3,Technology,Accessories,2014
Turin,Italy,South,Consumer,Economy,Piedmont,5,"Boston Canvas, Easy-Erase",0.0,0.0,323,74,6,Office Supplies,Art,2014
Turin,Italy,South,Consumer,Economy,Piedmont,5,"Stanley Pencil Sharpener, Water Color",0.0,0.0,225,14,9,Office Supplies,Art,2014
Coventry,United Kingdom,North,Consumer,Economy,England,6,"Eldon Shelving, Single Width",0.0,0.0,97,0,2,Office Supplies,Storage,2014
Soissons,France,Central,Corporate,Economy,Nord-Pas-de-Calais-Picardie,5,"Rubbermaid Frame, Duo Pack",0.0,0.0,220,24,2,Furniture,Furnishings,2014
Soissons,France,Central,Corporate,Economy,Nord-Pas-de-Calais-Picardie,5,"Stanley Canvas, Fluorescent",0.0,0.0,203,65,4,Office Supplies,Art,2014
Soissons,France,Central,Corporate,Economy,Nord-Pas-de-Calais-Picardie,5,"Sharp Fax Machine, Color",0.15,113.7,758,-62,3,Technology,Copiers,2014
Pulheim,Germany,Central,Consumer,Economy,North Rhine-Westphalia,4,"Breville Toaster, Red",0.1,6.9,69,18,1,Office Supplies,Appliances,2014
Pulheim,Germany,Central,Consumer,Economy,North Rhine-Westphalia,4,"Apple Signal Booster, with Caller ID",0.0,0.0,683,61,5,Technology,Phones,2014
Alicante,Spain,South,Consumer,Priority,Valenciana,1,"Binney & Smith Sketch Pad, Blue",0.0,0.0,371,96,8,Office Supplies,Art,2014
Alicante,Spain,South,Consumer,Priority,Valenciana,1,"SanDisk Cards & Envelopes, Recycled",0.0,0.0,97,4,2,Office Supplies,Paper,2014
Drancy,France,Central,Corporate,Economy Plus,Ile-de-France,5,"Binney & Smith Pencil Sharpener, Water Color",0.0,0.0,209,48,7,Office Supplies,Art,2014
Drancy,France,Central,Corporate,Economy Plus,Ile-de-France,5,"Enermax Parchment Paper, 8.5 x 11",0.0,0.0,117,33,6,Office Supplies,Paper,2014
Drancy,France,Central,Corporate,Economy Plus,Ile-de-France,5,"Tenex Box, Wire Frame",0.1,4.2,42,17,3,Office Supplies,Storage,2014
Barletta,Italy,South,Consumer,Priority,Apulia,3,"Hewlett Wireless Fax, High-Speed",0.0,0.0,1514,742,4,Technology,Copiers,2014
San Fernando,Spain,South,Consumer,Economy,Andalusía,4,"Stanley Highlighters, Water Color",0.0,0.0,54,18,3,Office Supplies,Art,2014
San Fernando,Spain,South,Consumer,Economy,Andalusía,4,"Avery Index Tab, Clear",0.0,0.0,25,1,4,Office Supplies,Binders,2014
San Fernando,Spain,South,Consumer,Economy,Andalusía,4,"Okidata Receipt Printer, Wireless",0.1,44.2,442,84,4,Technology,Machines,2014
Luton,United Kingdom,North,Consumer,Immediate,England,0,"Nokia Smart Phone, Full Size",0.0,0.0,5725,2461,9,Technology,Phones,2014
Schiedam,Netherlands,Central,Consumer,Priority,South Holland,2,"Stockwell Staples, 12 Pack",0.5,12.5,25,-6,5,Office Supplies,Fasteners,2014
Imola,Italy,South,Corporate,Economy Plus,Emilia-Romagna,2,"Acco Hole Reinforcements, Durable",0.0,0.0,65,30,8,Office Supplies,Binders,2014
Imola,Italy,South,Corporate,Economy Plus,Emilia-Romagna,2,"Novimex Round Labels, 5000 Label Set",0.0,0.0,13,6,2,Office Supplies,Labels,2014
Rotherham,United Kingdom,North,Corporate,Economy,England,6,"Logitech Numeric Keypad, Erganomic",0.0,0.0,44,18,1,Technology,Accessories,2014
Rotherham,United Kingdom,North,Corporate,Economy,England,6,"Samsung Smart Phone, VoIP",0.0,0.0,1909,57,3,Technology,Phones,2014
Herne,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,2,"Binney & Smith Markers, Easy-Erase",0.0,0.0,122,49,5,Office Supplies,Art,2014
Herne,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,2,"Eaton Message Books, Recycled",0.0,0.0,102,14,5,Office Supplies,Paper,2014
Hanover,Germany,Central,Home Office,Economy Plus,Lower Saxony,2,"Bevis Conference Table, Fully Assembled",0.85,471.75,555,-1925,4,Furniture,Tables,2014
